Data from the BioNet Atlas website, which holds records from a number of custodians. The data are only indicative and cannot be considered a comprehensive inventory, and may contain errors and omissions.
Location accuracy varies. Records of species listed under the Sensitive Species Data Policy are identified in the Sensitivity Class column (^ rounded to 0.1°C; ^^ rounded to 0.01°C).
Copyright the State of NSW through the Department of Planning, Industry and Environment.
Search criteria : Public Report of all  Valid Records of Red Kangaroo (Species: Osphranter rufus) returned a total of 8,500 records of 1 species.Report generated on 24/09/2024 5:00 PM
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
AWC-NSW Parks Partnership Projects	SPJGI6282901	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/11/2016 19:41:56	19/11/2016 19:41:56	1		4	Q	Valid and accepted without modification		LPJGI0588368	Mallee Cliffs	-34.156246000	142.464917000	54	635039	6219550	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6282902	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/11/2016 19:41:58	19/11/2016 19:41:58	1		4	Q	Valid and accepted without modification		LPJGI0588368	Mallee Cliffs	-34.156246000	142.464917000	54	635039	6219550	100.0000	Comment: Male	Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6282903	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/11/2016 19:42:00	19/11/2016 19:42:00	1		4	Q	Valid and accepted without modification		LPJGI0588368	Mallee Cliffs	-34.156246000	142.464917000	54	635039	6219550	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6282909	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/11/2016 20:12:04	19/11/2016 20:12:04	1		4	Q	Valid and accepted without modification		LPJGI0588482	Mallee Cliffs	-34.271269450	142.680676000	54	654720	6206487	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6282910	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/11/2016 20:12:06	19/11/2016 20:12:06	1		4	Q	Valid and accepted without modification		LPJGI0588482	Mallee Cliffs	-34.271269450	142.680676000	54	654720	6206487	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6282911	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/11/2016 20:12:06	19/11/2016 20:12:06	1		4	Q	Valid and accepted without modification		LPJGI0588482	Mallee Cliffs	-34.271269450	142.680676000	54	654720	6206487	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6282970	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/11/2016 03:12:50	20/11/2016 03:12:50	1		4	Q	Valid and accepted without modification		LPJGI0588404	Mallee Cliffs	-34.266195000	142.776028000	54	663509	6206901	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6282971	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/11/2016 03:12:52	20/11/2016 03:12:52	1		4	Q	Valid and accepted without modification		LPJGI0588404	Mallee Cliffs	-34.266195000	142.776028000	54	663509	6206901	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6282972	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/11/2016 03:12:54	20/11/2016 03:12:54	1		4	Q	Valid and accepted without modification		LPJGI0588404	Mallee Cliffs	-34.266195000	142.776028000	54	663509	6206901	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283006	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/11/2016 19:35:46	20/11/2016 19:35:46	1		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283007	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/11/2016 19:35:48	20/11/2016 19:35:48	1		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283008	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/11/2016 19:35:50	20/11/2016 19:35:50	1		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283044	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 00:45:06	21/11/2016 00:45:06	1		4	Q	Valid and accepted without modification		LPJGI0588380	Mallee Cliffs	-34.274574880	142.755431400	54	661596	6206005	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283045	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 00:45:08	21/11/2016 00:45:08	1		4	Q	Valid and accepted without modification		LPJGI0588380	Mallee Cliffs	-34.274574880	142.755431400	54	661596	6206005	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283046	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 00:45:10	21/11/2016 00:45:10	1		4	Q	Valid and accepted without modification		LPJGI0588380	Mallee Cliffs	-34.274574880	142.755431400	54	661596	6206005	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283047	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 01:05:08	21/11/2016 01:05:08	1		4	Q	Valid and accepted without modification		LPJGI0588390	Mallee Cliffs	-34.260905000	142.729660200	54	659249	6207561	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283048	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 01:13:02	21/11/2016 01:13:02	1		4	Q	Valid and accepted without modification		LPJGI0588433	Mallee Cliffs	-34.226580230	142.713509700	54	657826	6211393	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283049	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 01:13:04	21/11/2016 01:13:04	1		4	Q	Valid and accepted without modification		LPJGI0588433	Mallee Cliffs	-34.226580230	142.713509700	54	657826	6211393	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283050	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 01:13:06	21/11/2016 01:13:06	1		4	Q	Valid and accepted without modification		LPJGI0588433	Mallee Cliffs	-34.226580230	142.713509700	54	657826	6211393	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283091	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 03:25:20	21/11/2016 03:25:20	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283092	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 03:25:22	21/11/2016 03:25:22	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283093	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 03:25:24	21/11/2016 03:25:24	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283101	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 04:08:38	21/11/2016 04:08:38	1		4	Q	Valid and accepted without modification		LPJGI0588457	Mallee Cliffs	-34.208707360	142.622304000	54	649456	6213513	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283102	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 04:08:40	21/11/2016 04:08:40	1		4	Q	Valid and accepted without modification		LPJGI0588457	Mallee Cliffs	-34.208707360	142.622304000	54	649456	6213513	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283103	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 04:08:40	21/11/2016 04:08:40	1		4	Q	Valid and accepted without modification		LPJGI0588457	Mallee Cliffs	-34.208707360	142.622304000	54	649456	6213513	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283104	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 04:39:00	21/11/2016 04:39:00	2		4	Q	Valid and accepted without modification		LPJGI0588371	Mallee Cliffs	-34.181791000	142.587333000	54	646281	6216549	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283105	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 04:39:02	21/11/2016 04:39:02	2		4	Q	Valid and accepted without modification		LPJGI0588371	Mallee Cliffs	-34.181791000	142.587333000	54	646281	6216549	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283106	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 04:39:04	21/11/2016 04:39:04	2		4	Q	Valid and accepted without modification		LPJGI0588371	Mallee Cliffs	-34.181791000	142.587333000	54	646281	6216549	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283139	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 18:14:42	21/11/2016 18:14:42	1		4	Q	Valid and accepted without modification		LPJGI0588465	Mallee Cliffs	-34.174579350	142.542184300	54	642132	6217412	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283140	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 18:14:44	21/11/2016 18:14:44	1		4	Q	Valid and accepted without modification		LPJGI0588465	Mallee Cliffs	-34.174579350	142.542184300	54	642132	6217412	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283141	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 18:14:46	21/11/2016 18:14:46	1		4	Q	Valid and accepted without modification		LPJGI0588465	Mallee Cliffs	-34.174579350	142.542184300	54	642132	6217412	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283166	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 20:33:30	21/11/2016 20:33:30	1		4	Q	Valid and accepted without modification		LPJGI0588370	Mallee Cliffs	-34.277096690	142.786438700	54	664446	6205675	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283167	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 20:33:32	21/11/2016 20:33:32	1		4	Q	Valid and accepted without modification		LPJGI0588370	Mallee Cliffs	-34.277096690	142.786438700	54	664446	6205675	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283168	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/11/2016 20:33:32	21/11/2016 20:33:32	1		4	Q	Valid and accepted without modification		LPJGI0588370	Mallee Cliffs	-34.277096690	142.786438700	54	664446	6205675	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283219	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 01:44:26	22/11/2016 01:44:26	1		4	Q	Valid and accepted without modification		LPJGI0588395	Mallee Cliffs	-34.247272050	142.500891200	54	638207	6209408	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283220	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 01:44:28	22/11/2016 01:44:28	1		4	Q	Valid and accepted without modification		LPJGI0588395	Mallee Cliffs	-34.247272050	142.500891200	54	638207	6209408	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283233	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 02:16:42	22/11/2016 02:16:42	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283234	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 02:16:44	22/11/2016 02:16:44	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283235	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 02:16:44	22/11/2016 02:16:44	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283246	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 03:51:56	22/11/2016 03:51:56	1		4	Q	Valid and accepted without modification		LPJGI0588395	Mallee Cliffs	-34.247272050	142.500891200	54	638207	6209408	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283247	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 03:51:58	22/11/2016 03:51:58	1		4	Q	Valid and accepted without modification		LPJGI0588395	Mallee Cliffs	-34.247272050	142.500891200	54	638207	6209408	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283248	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 03:52:00	22/11/2016 03:52:00	1		4	Q	Valid and accepted without modification		LPJGI0588395	Mallee Cliffs	-34.247272050	142.500891200	54	638207	6209408	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283263	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 05:24:30	22/11/2016 05:24:30	1		4	Q	Valid and accepted without modification		LPJGI0588468	Mallee Cliffs	-34.176212670	142.493597800	54	637651	6217298	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283264	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 05:24:32	22/11/2016 05:24:32	1		4	Q	Valid and accepted without modification		LPJGI0588468	Mallee Cliffs	-34.176212670	142.493597800	54	637651	6217298	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283265	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 05:24:34	22/11/2016 05:24:34	1		4	Q	Valid and accepted without modification		LPJGI0588468	Mallee Cliffs	-34.176212670	142.493597800	54	637651	6217298	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283301	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 06:58:36	22/11/2016 06:58:36	2		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283303	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 06:58:38	22/11/2016 06:58:38	2		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283304	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				22/11/2016 06:58:38	22/11/2016 06:58:38	2		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283347	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 04:37:34	23/11/2016 04:37:34	1		4	Q	Valid and accepted without modification		LPJGI0588458	Mallee Cliffs	-34.209471520	142.638321200	54	650931	6213404	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283348	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 04:37:36	23/11/2016 04:37:36	1		4	Q	Valid and accepted without modification		LPJGI0588458	Mallee Cliffs	-34.209471520	142.638321200	54	650931	6213404	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283349	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 04:37:38	23/11/2016 04:37:38	1		4	Q	Valid and accepted without modification		LPJGI0588458	Mallee Cliffs	-34.209471520	142.638321200	54	650931	6213404	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283370	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 08:13:14	23/11/2016 08:13:14	1		4	Q	Valid and accepted without modification		LPJGI0588385	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283374	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 18:35:40	23/11/2016 18:35:40	1		4	Q	Valid and accepted without modification		LPJGI0588391	Mallee Cliffs	-34.252258650	142.717569900	54	658152	6208539	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283375	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 18:35:42	23/11/2016 18:35:42	1		4	Q	Valid and accepted without modification		LPJGI0588391	Mallee Cliffs	-34.252258650	142.717569900	54	658152	6208539	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283376	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/11/2016 18:35:42	23/11/2016 18:35:42	2		4	Q	Valid and accepted without modification		LPJGI0588391	Mallee Cliffs	-34.252258650	142.717569900	54	658152	6208539	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283454	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:31:06	24/11/2016 03:31:06	1		4	Q	Valid and accepted without modification		LPJGI0588457	Mallee Cliffs	-34.208707360	142.622304000	54	649456	6213513	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283455	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:31:08	24/11/2016 03:31:08	1		4	Q	Valid and accepted without modification		LPJGI0588457	Mallee Cliffs	-34.208707360	142.622304000	54	649456	6213513	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283456	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:31:10	24/11/2016 03:31:10	1		4	Q	Valid and accepted without modification		LPJGI0588457	Mallee Cliffs	-34.208707360	142.622304000	54	649456	6213513	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283460	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:47:38	24/11/2016 03:47:38	1		4	Q	Valid and accepted without modification		LPJGI0588385	Mallee Cliffs	-34.266629070	142.743319400	54	660496	6206905	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283461	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:49:54	24/11/2016 03:49:54	1		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000	Comment: Female with young	RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283462	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:49:56	24/11/2016 03:49:56	1		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283463	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 03:49:56	24/11/2016 03:49:56	1		4	Q	Valid and accepted without modification		LPJGI0588393	Mallee Cliffs	-34.237193700	142.691576000	54	655786	6210250	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283468	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 04:02:28	24/11/2016 04:02:28	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283469	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 04:02:30	24/11/2016 04:02:30	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283470	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 04:02:32	24/11/2016 04:02:32	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283474	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 05:00:50	24/11/2016 05:00:50	1		4	Q	Valid and accepted without modification		LPJGI0588428	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283475	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 05:00:52	24/11/2016 05:00:52	1		4	Q	Valid and accepted without modification		LPJGI0588428	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283476	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 05:00:54	24/11/2016 05:00:54	1		4	Q	Valid and accepted without modification		LPJGI0588428	Mallee Cliffs	-34.225213390	142.697633300	54	656366	6211569	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283477	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 05:20:58	24/11/2016 05:20:58	1		4	Q	Valid and accepted without modification		LPJGI0588470	Mallee Cliffs	-34.174133910	142.461354400	54	634682	6217571	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283478	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 05:21:00	24/11/2016 05:21:00	1		4	Q	Valid and accepted without modification		LPJGI0588470	Mallee Cliffs	-34.174133910	142.461354400	54	634682	6217571	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283479	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 05:21:00	24/11/2016 05:21:00	1		4	Q	Valid and accepted without modification		LPJGI0588470	Mallee Cliffs	-34.174133910	142.461354400	54	634682	6217571	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283513	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/11/2016 17:29:40	24/11/2016 17:29:40	1		4	Q	Valid and accepted without modification		LPJGI0588419	Mallee Cliffs	-34.229890000	142.542513000	54	642069	6211278	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283612	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 03:24:46	25/11/2016 03:24:46	1		4	Q	Valid and accepted without modification		LPJGI0588476	Mallee Cliffs	-34.152007730	142.559481200	54	643764	6219891	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283613	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 03:24:48	25/11/2016 03:24:48	1		4	Q	Valid and accepted without modification		LPJGI0588476	Mallee Cliffs	-34.152007730	142.559481200	54	643764	6219891	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283614	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 03:24:50	25/11/2016 03:24:50	1		4	Q	Valid and accepted without modification		LPJGI0588476	Mallee Cliffs	-34.152007730	142.559481200	54	643764	6219891	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283630	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 05:13:20	25/11/2016 05:13:20	2		4	Q	Valid and accepted without modification		LPJGI0588364	Mallee Cliffs	-34.203140000	142.439116000	54	632587	6214384	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283631	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 05:13:24	25/11/2016 05:13:24	2		4	Q	Valid and accepted without modification		LPJGI0588364	Mallee Cliffs	-34.203140000	142.439116000	54	632587	6214384	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283632	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 05:13:24	25/11/2016 05:13:24	2		4	Q	Valid and accepted without modification		LPJGI0588364	Mallee Cliffs	-34.203140000	142.439116000	54	632587	6214384	100.0000		Standard Site	
AWC-NSW Parks Partnership Projects	SPJGI6283644	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 05:39:26	25/11/2016 05:39:26	2		4	Q	Valid and accepted without modification		LPJGI0588468	Mallee Cliffs	-34.176212670	142.493597800	54	637651	6217298	100.0000	Comment: Female with young	RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6283645	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				25/11/2016 05:39:28	25/11/2016 05:39:28	2		4	Q	Valid and accepted without modification		LPJGI0588468	Mallee Cliffs	-34.176212670	142.493597800	54	637651	6217298	100.0000		RoadCam	
